name,age,past preferences,location,Diet,Instructions,weather,marital status,preference 1,preference 2,time,state,prefered food item
Diya_10789,71,Street Food,Surat,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Rainy,Married,Spicy,Sweet,12:13,Gujarat,Thali
Aditya_10790,32,Traditional,Kochi,Non-Vegetarian,Rich and indulgent preparation,Rainy,Married,Fusion,Street Food,23:42,Kerala,Fish Curry
Vihan_10791,27,Fusion,Chandigarh,Non-Vegetarian,Simplified preparation for busy schedules,Cold,Married,Regional Specialties,Sweet,21:02,Punjab,Butter Chicken
Krishna_10792,65,Regional Specialties,Siliguri,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Single,Regional Specialties,Restaurant Style,01:03,West Bengal,Fish Curry
Krishna_10793,74,Mild,Delhi NCR,Eggetarian,Modified recipe with health-conscious ingredients,Cold,Married,Regional Specialties,Sweet,23:18,Delhi,Butter Chicken
Rahul_10794,59,Healthy,New Delhi,Non-Vegetarian,Modified recipe with health-conscious ingredients,Hot,Married,Street Food,Traditional,15:10,Delhi,Thali
Anjali_10795,53,Home Style,Nagpur,No Restrictions,Prepare according to authentic family recipe,Rainy,Married,Healthy,North Indian,23:09,Maharashtra,Paneer Dishes
Neha_10796,46,Sweet,Ahmedabad,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Sweet,South Indian,06:33,Gujarat,Vada Pav
Vihan_10797,37,Mild,Amritsar,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Hot,Married,Traditional,North Indian,11:04,Punjab,Rajma Chawal
Vikram_10798,22,Mild,Siliguri,Non-Vegetarian,Contemporary twist on classic recipe,Rainy,Single,Mild,North Indian,08:36,West Bengal,Misal Pav
Diya_10799,53,Restaurant Style,Ahmedabad,Jain,Modified recipe with health-conscious ingredients,Cold,Single,Healthy,Fusion,22:10,Gujarat,Khichdi
Rahul_10800,21,Sweet,Coimbatore,Eggetarian,Contemporary twist on classic recipe,Cold,Single,Spicy,South Indian,05:30,Tamil Nadu,Dal Makhani
Aisha_10801,24,Home Style,Siliguri,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Cold,Single,Spicy,Mild,22:58,West Bengal,Fish Curry
Aisha_10802,62,Fusion,Thiruvananthapuram,Vegan,Modified recipe with health-conscious ingredients,Rainy,Married,Sweet,South Indian,02:04,Kerala,Paneer Dishes
Aditya_10803,31,Mild,Delhi NCR,Jain,Prepare according to authentic family recipe,Hot,Single,Mild,North Indian,10:39,Delhi,Chole Bhature
Dev_10804,75,Regional Specialties,New Delhi,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Mild,Healthy,02:09,Delhi,Butter Chicken
Neha_10805,56,Fusion,Pune,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Hot,Married,Street Food,Home Style,21:03,Maharashtra,Paneer Dishes
Aditya_10806,42,Fusion,Ahmedabad,Jain,Prepare according to authentic family recipe,Rainy,Married,South Indian,North Indian,18:13,Gujarat,Dhokla
Dev_10807,74,North Indian,Bangalore,Vegetarian,Prepare according to authentic family recipe,Cold,Single,Traditional,Sweet,06:27,Karnataka,Idli Sambar
Vihan_10808,64,Home Style,Siliguri,Vegan,Modified recipe with health-conscious ingredients,Hot,Single,North Indian,Traditional,13:24,West Bengal,Biryani
Maya_10809,25,South Indian,Mumbai,Vegetarian,Contemporary twist on classic recipe,Hot,Single,North Indian,Sweet,11:19,Maharashtra,Sambar Rice
Vihan_10810,37,Sweet,Thiruvananthapuram,Vegetarian,Prepare according to authentic family recipe,Hot,Married,Spicy,Home Style,14:39,Kerala,Sambar Rice
Dev_10811,57,Regional Specialties,Mysore,Jain,Modified recipe with health-conscious ingredients,Hot,Married,Street Food,Home Style,00:13,Karnataka,Khichdi
Aditya_10812,38,Mild,Amritsar,Vegetarian,Rich and indulgent preparation,Rainy,Married,Fusion,Mild,13:11,Punjab,Rajma Chawal
Diya_10813,46,North Indian,Kochi,Vegetarian,Rich and indulgent preparation,Hot,Married,Healthy,North Indian,19:05,Kerala,Paneer Dishes
Priya_10814,57,Traditional,Chandigarh,Eggetarian,Modified recipe with health-conscious ingredients,Rainy,Married,Traditional,North Indian,22:35,Punjab,Butter Chicken
Aditya_10815,62,Healthy,New Delhi,Jain,Modified recipe with health-conscious ingredients,Rainy,Married,Regional Specialties,Mild,14:42,Delhi,Rajma Chawal
Zara_10816,25,Regional Specialties,Chandigarh,No Restrictions,Contemporary twist on classic recipe,Hot,Single,Street Food,Mild,18:26,Punjab,Pakora
Vikram_10817,56,Spicy,Thiruvananthapuram,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Spicy,Healthy,17:37,Kerala,Pani Puri
Aisha_10818,72,Home Style,Pune,Eggetarian,Prepare according to authentic family recipe,Cold,Single,Traditional,Spicy,02:48,Maharashtra,Pulao
Priya_10819,48,Home Style,Delhi NCR,Jain,Rich and indulgent preparation,Cold,Single,Fusion,North Indian,14:30,Delhi,Kadhi Chawal
Aisha_10820,39,Mild,Siliguri,Eggetarian,Rich and indulgent preparation,Hot,Married,Regional Specialties,Restaurant Style,11:14,West Bengal,Biryani
Diya_10821,54,Spicy,Nagpur,No Restrictions,Prepare according to authentic family recipe,Hot,Single,Sweet,Street Food,02:31,Maharashtra,Pulao
Aarav_10822,44,Restaurant Style,Nagpur,Vegetarian,Prepare according to authentic family recipe,Hot,Married,North Indian,Street Food,14:25,Maharashtra,Rajma Chawal
Krishna_10823,58,North Indian,Delhi NCR,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Cold,Single,Restaurant Style,Mild,05:04,Delhi,Butter Chicken
Priya_10824,45,Street Food,Chandigarh,Eggetarian,Prepare according to authentic family recipe,Hot,Married,Street Food,North Indian,06:43,Punjab,Paratha
Neha_10825,50,North Indian,Mysore,Jain,Prepare according to authentic family recipe,Rainy,Married,Restaurant Style,Street Food,18:00,Karnataka,Kachori
Aarav_10826,75,South Indian,Surat,Jain,Modified recipe with health-conscious ingredients,Hot,Single,Sweet,Fusion,13:03,Gujarat,Thali
Maya_10827,51,Healthy,Pune,Jain,Prepare according to authentic family recipe,Hot,Single,South Indian,Mild,08:30,Maharashtra,Vada Pav
Neha_10828,36,Home Style,New Delhi,No Restrictions,Prepare according to authentic family recipe,Cold,Married,North Indian,Street Food,21:05,Delhi,Butter Chicken
Vikram_10829,40,North Indian,Kolkata,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Single,Restaurant Style,Regional Specialties,12:35,West Bengal,Biryani
Anjali_10830,25,Mild,Bangalore,Non-Vegetarian,Simplified preparation for busy schedules,Rainy,Single,Regional Specialties,Spicy,10:15,Karnataka,Masala Dosa
Zara_10831,59,Street Food,Chandigarh,Jain,Modified recipe with health-conscious ingredients,Cold,Married,Street Food,Healthy,11:06,Punjab,Rajma Chawal
Riya_10832,47,Sweet,Mysore,Vegetarian,Rich and indulgent preparation,Hot,Married,Spicy,Home Style,08:37,Karnataka,Upma
Krishna_10833,19,Fusion,Mumbai,Vegan,Contemporary twist on classic recipe,Rainy,Single,Fusion,South Indian,22:44,Maharashtra,Khichdi
Arjun_10834,37,Sweet,Chandigarh,Vegan,Prepare according to authentic family recipe,Rainy,Married,Street Food,Regional Specialties,20:46,Punjab,Pulao
Zara_10835,57,Spicy,Siliguri,No Restrictions,Modified recipe with health-conscious ingredients,Cold,Married,Fusion,Restaurant Style,05:06,West Bengal,Fish Curry
Zara_10836,32,South Indian,Thiruvananthapuram,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Single,Fusion,Sweet,09:22,Kerala,Chole Bhature
Neha_10837,37,Mild,Coimbatore,Eggetarian,Prepare according to authentic family recipe,Cold,Single,Restaurant Style,North Indian,16:17,Tamil Nadu,Pakora
Anjali_10838,54,Traditional,Coimbatore,Vegetarian,Modified recipe with health-conscious ingredients,Hot,Single,Traditional,Spicy,09:19,Tamil Nadu,Idli Sambar
Dev_10839,62,North Indian,Surat,Jain,Prepare according to authentic family recipe,Hot,Married,Fusion,Sweet,06:25,Gujarat,Idli Sambar
Arjun_10840,34,Restaurant Style,Amritsar,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Single,South Indian,Mild,11:31,Punjab,Rajma Chawal
Aisha_10841,50,Traditional,Mumbai,Vegetarian,Prepare according to authentic family recipe,Cold,Single,Restaurant Style,Mild,23:44,Maharashtra,Khichdi
Arjun_10842,50,South Indian,Kolkata,No Restrictions,Prepare according to authentic family recipe,Cold,Married,Restaurant Style,Spicy,00:20,West Bengal,Fish Curry
Diya_10843,60,Home Style,Pune,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Cold,Married,Regional Specialties,Street Food,02:30,Maharashtra,Butter Chicken
Rahul_10844,28,Home Style,Surat,Vegetarian,Contemporary twist on classic recipe,Hot,Married,Regional Specialties,Traditional,14:01,Gujarat,Thali
Maya_10845,37,Regional Specialties,Delhi NCR,Vegan,Prepare according to authentic family recipe,Hot,Single,Restaurant Style,Traditional,22:20,Delhi,Khichdi
Maya_10846,18,Traditional,Kolkata,Vegetarian,Simplified preparation for busy schedules,Hot,Single,Restaurant Style,Home Style,05:28,West Bengal,Khichdi
Anjali_10847,25,Home Style,Chandigarh,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Hot,Single,South Indian,Traditional,14:17,Punjab,Rajma Chawal
Zara_10848,53,Mild,Thiruvananthapuram,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Healthy,Traditional,03:25,Kerala,Fish Curry
Rahul_10849,50,Home Style,Mumbai,Vegan,Modified recipe with health-conscious ingredients,Hot,Single,Sweet,Spicy,05:28,Maharashtra,Dal Makhani
Anjali_10850,55,Traditional,Mumbai,Jain,Modified recipe with health-conscious ingredients,Hot,Single,North Indian,Healthy,02:07,Maharashtra,Paneer Dishes
Vihan_10851,22,Fusion,Kochi,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Hot,Single,South Indian,Spicy,04:04,Kerala,Fish Curry
Krishna_10852,75,Mild,Surat,Non-Vegetarian,Prepare according to authentic family recipe,Cold,Married,Mild,Home Style,10:35,Gujarat,Idli Sambar
Vihan_10853,48,Healthy,Bangalore,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Hot,Single,Healthy,Regional Specialties,14:10,Karnataka,Biryani
Aditya_10854,61,Home Style,Surat,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Sweet,Fusion,07:55,Gujarat,Poha
Aisha_10855,61,Street Food,Thiruvananthapuram,Jain,Prepare according to authentic family recipe,Cold,Single,North Indian,Regional Specialties,07:07,Kerala,Chole Bhature
Arjun_10856,64,Mild,Kolkata,Vegetarian,Prepare according to authentic family recipe,Hot,Married,Sweet,Healthy,01:41,West Bengal,Khichdi
Neha_10857,68,Home Style,Surat,Vegan,Prepare according to authentic family recipe,Rainy,Married,Restaurant Style,Healthy,07:06,Gujarat,Poha
Vihan_10858,67,North Indian,Siliguri,Vegetarian,Prepare according to authentic family recipe,Hot,Married,Sweet,Restaurant Style,21:21,West Bengal,Khichdi
Neha_10859,18,Traditional,Chandigarh,Jain,Contemporary twist on classic recipe,Rainy,Single,Regional Specialties,Sweet,17:06,Punjab,Pakora
Zara_10860,27,Home Style,New Delhi,Eggetarian,Simplified preparation for busy schedules,Cold,Single,Regional Specialties,South Indian,07:59,Delhi,Chole Bhature
Dev_10861,72,South Indian,Chennai,Vegan,Prepare according to authentic family recipe,Hot,Single,Street Food,North Indian,19:20,Tamil Nadu,Dal Makhani
Zara_10862,71,Restaurant Style,Pune,Vegan,Prepare according to authentic family recipe,Rainy,Married,Street Food,North Indian,10:09,Maharashtra,Poha
Arjun_10863,74,Restaurant Style,Nagpur,Eggetarian,Modified recipe with health-conscious ingredients,Cold,Married,Sweet,Street Food,16:05,Maharashtra,Dhokla
Aditya_10864,31,Street Food,Surat,Jain,Prepare according to authentic family recipe,Hot,Married,Healthy,North Indian,00:47,Gujarat,Khichdi
Vihan_10865,70,Fusion,Surat,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Married,Regional Specialties,Sweet,21:15,Gujarat,Khichdi
Vihan_10866,48,Sweet,Chandigarh,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Hot,Married,Street Food,North Indian,05:30,Punjab,Butter Chicken
Arjun_10867,52,South Indian,Coimbatore,Non-Vegetarian,Modified recipe with health-conscious ingredients,Cold,Married,Sweet,Healthy,00:06,Tamil Nadu,Paneer Dishes
Neha_10868,42,Traditional,Kochi,Eggetarian,Rich and indulgent preparation,Cold,Single,Fusion,Street Food,23:28,Kerala,Fish Curry
Arjun_10869,65,Home Style,Delhi NCR,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Regional Specialties,Restaurant Style,18:27,Delhi,Pakora
Arjun_10870,28,Sweet,Chennai,Vegan,Simplified preparation for busy schedules,Hot,Married,Street Food,South Indian,02:41,Tamil Nadu,Khichdi
Anjali_10871,56,Street Food,Ahmedabad,Vegan,Prepare according to authentic family recipe,Hot,Married,South Indian,Mild,01:21,Gujarat,Khichdi
Zara_10872,41,Mild,New Delhi,Eggetarian,Prepare according to authentic family recipe,Cold,Married,Regional Specialties,Home Style,15:00,Delhi,Biryani
Maya_10873,25,North Indian,Nagpur,No Restrictions,Contemporary twist on classic recipe,Hot,Single,Home Style,Street Food,03:19,Maharashtra,Roti Sabzi
Anjali_10874,60,Mild,Surat,Jain,Prepare according to authentic family recipe,Hot,Married,Mild,Traditional,09:47,Gujarat,Paratha
Aditya_10875,36,Traditional,Chandigarh,Non-Vegetarian,Prepare according to authentic family recipe,Cold,Married,Regional Specialties,Restaurant Style,21:03,Punjab,Butter Chicken
Dev_10876,44,Regional Specialties,Ahmedabad,Jain,Prepare according to authentic family recipe,Hot,Married,Sweet,Fusion,06:57,Gujarat,Vada Pav
Dev_10877,57,Spicy,Siliguri,Jain,Prepare according to authentic family recipe,Hot,Single,South Indian,Healthy,07:02,West Bengal,Misal Pav
Neha_10878,39,Healthy,Siliguri,No Restrictions,Prepare according to authentic family recipe,Hot,Married,South Indian,Healthy,00:20,West Bengal,Fish Curry
Zara_10879,71,Healthy,Kochi,No Restrictions,Prepare according to authentic family recipe,Rainy,Married,Traditional,Regional Specialties,16:51,Kerala,Dhokla
Neha_10880,58,Home Style,Surat,Eggetarian,Prepare according to authentic family recipe,Hot,Married,Healthy,Traditional,21:45,Gujarat,Khichdi
Diya_10881,40,Traditional,Ahmedabad,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Married,Street Food,Restaurant Style,05:06,Gujarat,Khichdi
Arjun_10882,70,Home Style,Surat,Vegan,Prepare according to authentic family recipe,Hot,Married,Mild,Healthy,10:48,Gujarat,Masala Dosa
Priya_10883,30,Home Style,Delhi NCR,Jain,Prepare according to authentic family recipe,Hot,Married,Street Food,South Indian,01:13,Delhi,Dal Makhani
Riya_10884,28,Healthy,Ahmedabad,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Hot,Married,Home Style,North Indian,21:22,Gujarat,Khichdi
Aisha_10885,54,South Indian,Surat,No Restrictions,Modified recipe with health-conscious ingredients,Rainy,Married,Healthy,Home Style,07:51,Gujarat,Paratha
Maya_10886,37,Traditional,Mysore,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Cold,Single,Sweet,Home Style,12:47,Karnataka,Fish Curry Rice
Krishna_10887,49,Regional Specialties,Delhi NCR,No Restrictions,Prepare according to authentic family recipe,Rainy,Married,Healthy,Restaurant Style,12:41,Delhi,Biryani
Vihan_10888,20,Regional Specialties,Mysore,Vegetarian,Simplified preparation for busy schedules,Hot,Single,Home Style,Mild,07:14,Karnataka,Upma
Anjali_10889,32,Mild,New Delhi,Vegetarian,Rich and indulgent preparation,Hot,Married,Fusion,North Indian,11:15,Delhi,Sambar Rice
Anjali_10890,51,North Indian,Amritsar,Jain,Modified recipe with health-conscious ingredients,Rainy,Married,South Indian,Sweet,01:39,Punjab,Khichdi
Vihan_10891,21,South Indian,Siliguri,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Hot,Single,Street Food,Fusion,16:26,West Bengal,Samosa
Rahul_10892,67,Street Food,Thiruvananthapuram,Jain,Prepare according to authentic family recipe,Hot,Single,North Indian,Healthy,19:59,Kerala,Khichdi
Rahul_10893,41,Mild,Chennai,Vegan,Prepare according to authentic family recipe,Hot,Married,Sweet,Street Food,00:04,Tamil Nadu,Dal Makhani
Aisha_10894,24,Traditional,New Delhi,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Hot,Single,Mild,Street Food,00:00,Delhi,Butter Chicken
Zara_10895,70,Regional Specialties,Siliguri,Vegetarian,Modified recipe with health-conscious ingredients,Rainy,Married,Sweet,Traditional,09:08,West Bengal,Masala Dosa
Rahul_10896,73,South Indian,Ahmedabad,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Rainy,Married,South Indian,Traditional,22:03,Gujarat,Khichdi
Diya_10897,55,Mild,Mysore,Jain,Prepare according to authentic family recipe,Rainy,Married,Traditional,Mild,08:24,Karnataka,Upma
Anjali_10898,69,Home Style,Kochi,Non-Vegetarian,Modified recipe with health-conscious ingredients,Hot,Married,Home Style,Sweet,08:40,Kerala,Vada Pav
Arjun_10899,59,Healthy,Mysore,Vegan,Prepare according to authentic family recipe,Rainy,Married,North Indian,Fusion,10:12,Karnataka,Upma
Rahul_10900,20,Home Style,Kochi,No Restrictions,Contemporary twist on classic recipe,Cold,Single,Street Food,Healthy,20:16,Kerala,Fish Curry
Dev_10901,40,Regional Specialties,Chennai,Jain,Prepare according to authentic family recipe,Rainy,Married,Fusion,Street Food,14:03,Tamil Nadu,Sambar Rice
Maya_10902,52,North Indian,New Delhi,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Traditional,Healthy,22:23,Delhi,Butter Chicken
Zara_10903,31,Sweet,Bangalore,Vegan,Rich and indulgent preparation,Hot,Married,South Indian,Street Food,15:25,Karnataka,Biryani
Aisha_10904,65,Street Food,Bangalore,Vegetarian,Prepare according to authentic family recipe,Rainy,Married,Spicy,North Indian,04:34,Karnataka,Pulao
Anjali_10905,61,North Indian,Chennai,Vegetarian,Modified recipe with health-conscious ingredients,Hot,Single,Healthy,Fusion,23:08,Tamil Nadu,Dal Makhani
Dev_10906,22,Sweet,Ahmedabad,Vegan,Simplified preparation for busy schedules,Hot,Single,South Indian,Spicy,21:10,Gujarat,Khichdi
Neha_10907,57,Traditional,Bangalore,No Restrictions,Prepare according to authentic family recipe,Hot,Single,Traditional,Street Food,21:27,Karnataka,Dal Makhani
Vikram_10908,21,Traditional,Chennai,Non-Vegetarian,Simplified preparation for busy schedules,Cold,Single,Restaurant Style,Fusion,22:41,Tamil Nadu,Dal Makhani
Diya_10909,55,Spicy,Coimbatore,No Restrictions,Modified recipe with health-conscious ingredients,Rainy,Married,South Indian,Spicy,16:09,Tamil Nadu,Dhokla
